hour,day_name,category,followers_count,duration_seconds,hashtag_count,caption_length,has_trending_audio,female_presence_score,face_count,brightness_score,colorfulness_score,engagement_rate,engagement_score,source,is_weekend,is_peak_hour,is_morning,is_high_eng_category,is_short_reel,followers_log,hashtag_optimal,engagement_potential,day_num,category_enc
17,Thursday,Tech,500000,60,16,125,0,0.73,5,0.34,0.61,0.062,57095,tiktok_synthetic,0,0,0,0,0,13.122365377402328,0,5.584946150960931,3,5
12,Sunday,Tech,50000,90,5,26,1,0.53,1,0.85,0.64,0.1133,11494,tiktok_synthetic,1,0,0,0,0,10.819798284210286,1,4.731919313684115,6,5
23,Sunday,Lifestyle,5000,45,11,297,1,0.44,2,0.93,0.72,0.13,538,tiktok_synthetic,1,0,0,0,1,8.517393171418904,1,3.824957268567562,6,3
18,Thursday,Business,50000,15,10,165,1,0.69,3,0.66,0.5,0.1246,6816,tiktok_synthetic,0,1,0,0,1,10.819798284210286,1,4.697919313684114,3,0
22,Monday,Tech,150000,15,13,34,1,0.04,5,0.67,0.83,0.1095,37833,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.075358895889136,0,5
9,Thursday,Education,5000,7,17,287,1,0.22,4,0.58,0.93,0.0935,550,tiktok_synthetic,0,0,1,0,0,8.517393171418904,0,3.752957268567562,3,1
19,Monday,Tech,15000,60,8,326,0,0.62,5,0.9,0.66,0.1117,1440,tiktok_synthetic,0,1,0,0,0,9.61587214452889,1,4.282348857811556,0,5
18,Friday,Tech,150000,60,4,135,1,0.85,2,0.31,0.51,0.1135,21678,tiktok_synthetic,0,1,0,0,0,11.918397239722838,0,5.101358895889136,4,5
8,Sunday,Sports,15000,30,3,309,1,0.38,1,0.74,0.76,0.1479,2651,tiktok_synthetic,1,0,1,1,1,9.61587214452889,0,4.222348857811556,6,4
23,Tuesday,Sports,5000,30,5,285,0,0.26,5,0.94,0.35,0.1125,574,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.716957268567562,1,4
19,Wednesday,Education,5000,7,20,187,1,0.52,0,0.37,0.97,0.1301,406,tiktok_synthetic,0,1,0,0,0,8.517393171418904,0,3.7789572685675616,2,1
20,Sunday,Sports,15000,45,16,56,1,0.62,3,0.97,0.73,0.1586,2493,tiktok_synthetic,1,1,0,1,1,9.61587214452889,0,4.310348857811556,6,4
8,Thursday,Lifestyle,5000,45,19,209,1,0.42,0,0.98,0.25,0.0976,1020,tiktok_synthetic,0,0,1,0,1,8.517393171418904,0,3.736957268567562,3,3
6,Thursday,Entertainment,50000,60,4,60,0,0.88,0,0.95,0.62,0.0815,3504,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.817919313684115,3,2
22,Friday,Education,50000,45,21,304,0,0.52,0,0.62,0.8,0.0911,7326,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.715919313684115,4,1
8,Thursday,Entertainment,5000,60,24,279,0,0.04,2,0.57,0.42,0.0665,524,tiktok_synthetic,0,0,1,1,0,8.517393171418904,0,3.6129572685675617,3,2
19,Monday,Education,500000,45,11,206,1,0.22,2,0.79,0.24,0.1379,122640,tiktok_synthetic,0,1,0,0,1,13.122365377402328,1,5.498946150960932,0,1
8,Monday,Lifestyle,15000,30,10,30,1,0.45,5,0.52,0.59,0.1274,2293,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.158348857811556,0,3
18,Tuesday,Entertainment,5000,30,12,152,1,0.7,4,0.35,0.87,0.1344,842,tiktok_synthetic,0,1,0,1,1,8.517393171418904,1,3.7909572685675617,1,2
20,Tuesday,Lifestyle,150000,60,11,257,1,0.22,3,0.93,0.4,0.1094,13289,tiktok_synthetic,0,1,0,0,0,11.918397239722838,1,5.077358895889135,1,3
23,Sunday,Sports,150000,45,10,10,0,0.98,5,0.74,0.77,0.1421,49738,tiktok_synthetic,1,0,0,1,1,11.918397239722838,1,5.265358895889134,6,4
19,Tuesday,Sports,50000,30,9,347,1,0.32,0,0.45,0.53,0.1402,12725,tiktok_synthetic,0,1,0,1,1,10.819798284210286,1,4.5879193136841145,1,4
8,Monday,Sports,150000,7,24,283,0,0.53,5,0.31,0.25,0.092,15653,tiktok_synthetic,0,0,1,1,0,11.918397239722838,0,4.985358895889135,0,4
13,Saturday,Entertainment,50000,15,8,250,0,0.02,1,0.81,0.44,0.1153,12124,tiktok_synthetic,1,0,0,1,1,10.819798284210286,1,4.581919313684114,5,2
9,Saturday,Business,500000,30,4,67,1,0.88,5,0.9,0.45,0.121,52070,tiktok_synthetic,1,0,1,0,1,13.122365377402328,0,5.694946150960932,5,0
9,Tuesday,Entertainment,15000,15,11,135,0,0.79,5,0.58,0.92,0.125,2453,tiktok_synthetic,0,0,1,1,1,9.61587214452889,1,4.304348857811556,1,2
16,Tuesday,Tech,50000,15,11,338,1,0.2,0,0.36,0.99,0.1152,8381,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.637919313684115,1,5
6,Monday,Sports,1000000,30,21,61,1,0.93,5,0.75,0.37,0.1051,143624,tiktok_synthetic,0,0,0,1,1,13.815511557963774,0,5.93620462318551,0,4
13,Friday,Tech,50000,15,11,232,0,0.32,3,0.51,0.54,0.0658,5544,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.601919313684115,4,5
20,Sunday,Sports,5000,60,4,311,1,0.69,0,0.4,0.98,0.1712,970,tiktok_synthetic,1,1,0,1,0,8.517393171418904,0,3.820957268567562,6,4
6,Thursday,Tech,15000,30,21,278,0,0.82,2,0.66,0.53,0.0988,2525,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.248348857811555,3,5
12,Sunday,Tech,50000,30,18,105,0,0.74,2,0.64,0.48,0.0863,6484,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.699919313684115,6,5
16,Wednesday,Tech,5000,15,24,282,1,0.92,5,0.66,0.29,0.1041,513,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.780957268567562,2,5
19,Saturday,Entertainment,1000000,15,16,332,1,0.86,5,0.88,0.8,0.1341,274573,tiktok_synthetic,1,1,0,1,1,13.815511557963774,0,6.03420462318551,5,2
21,Saturday,Tech,5000,30,22,70,1,0.99,3,0.64,0.56,0.1738,1837,tiktok_synthetic,1,1,0,0,1,8.517393171418904,0,3.844957268567562,5,5
19,Monday,Sports,5000,60,3,330,1,0.18,4,0.93,0.71,0.1285,726,tiktok_synthetic,0,1,0,1,0,8.517393171418904,0,3.7709572685675616,0,4
17,Sunday,Entertainment,500000,45,15,190,1,0.3,0,0.89,0.61,0.1345,102583,tiktok_synthetic,1,0,0,1,1,13.122365377402328,1,5.608946150960931,6,2
22,Monday,Sports,15000,15,24,142,1,0.64,3,0.76,0.34,0.146,3429,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.194348857811556,0,4
19,Wednesday,Lifestyle,5000,30,4,98,0,0.73,5,0.34,0.34,0.1098,989,tiktok_synthetic,0,1,0,0,1,8.517393171418904,0,3.688957268567562,2,3
15,Sunday,Lifestyle,50000,15,24,182,1,0.53,5,0.91,0.95,0.1263,6365,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.805919313684115,6,3
19,Wednesday,Tech,50000,90,16,321,1,0.07,5,0.93,0.91,0.1308,9965,tiktok_synthetic,0,1,0,0,0,10.819798284210286,0,4.709919313684115,2,5
23,Tuesday,Sports,5000,90,3,14,1,0.84,5,0.56,0.69,0.1063,1065,tiktok_synthetic,0,0,0,1,0,8.517393171418904,0,3.824957268567562,1,4
14,Sunday,Sports,1000000,30,17,213,1,0.96,1,0.67,0.2,0.1536,130284,tiktok_synthetic,1,0,0,1,1,13.815511557963774,0,5.892204623185511,6,4
22,Wednesday,Entertainment,15000,45,20,171,0,0.41,5,0.5,0.55,0.0848,1985,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.138348857811556,2,2
11,Thursday,Tech,50000,60,11,70,1,0.22,5,0.31,0.62,0.0933,6866,tiktok_synthetic,0,0,0,0,0,10.819798284210286,1,4.557919313684114,3,5
13,Thursday,Lifestyle,15000,45,24,199,1,0.02,1,0.64,0.56,0.0939,2921,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.090348857811556,3,3
18,Saturday,Sports,50000,45,10,334,1,0.24,4,0.39,0.94,0.173,16670,tiktok_synthetic,1,1,0,1,1,10.819798284210286,1,4.641919313684115,5,4
23,Thursday,Tech,15000,90,9,72,1,0.7,2,0.43,0.23,0.1034,1588,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.118348857811556,3,5
10,Sunday,Lifestyle,15000,30,11,53,1,0.91,5,0.64,0.72,0.1141,1874,tiktok_synthetic,1,0,1,0,1,9.61587214452889,1,4.3003488578115565,6,3
11,Thursday,Lifestyle,15000,30,11,248,1,0.09,5,0.91,0.45,0.0907,2181,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.136348857811556,3,3
9,Thursday,Lifestyle,150000,60,13,37,1,0.55,3,0.89,0.65,0.0982,25920,tiktok_synthetic,0,0,1,0,0,11.918397239722838,1,5.185358895889135,3,3
12,Tuesday,Tech,5000,45,6,207,1,0.7,0,0.98,0.72,0.1211,694,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.886957268567562,1,5
9,Saturday,Tech,50000,45,9,278,1,0.28,3,0.64,0.55,0.1231,8946,tiktok_synthetic,1,0,1,0,1,10.819798284210286,1,4.621919313684115,5,5
16,Monday,Sports,150000,15,23,180,1,0.57,5,0.69,0.32,0.1404,30533,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.083358895889135,0,4
17,Saturday,Entertainment,5000,30,9,39,1,0.72,4,0.88,0.62,0.1575,679,tiktok_synthetic,1,0,0,1,1,8.517393171418904,1,3.850957268567562,5,2
19,Saturday,Entertainment,5000,15,6,163,0,0.84,3,0.79,0.95,0.1454,920,tiktok_synthetic,1,1,0,1,1,8.517393171418904,1,3.9229572685675618,5,2
18,Saturday,Tech,15000,30,14,218,1,0.45,4,0.43,0.63,0.1469,3814,tiktok_synthetic,1,1,0,0,1,9.61587214452889,1,4.148348857811556,5,5
15,Wednesday,Education,50000,30,19,72,1,0.75,4,0.58,0.3,0.1061,8292,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.653919313684114,2,1
23,Monday,Sports,5000,90,22,338,1,0.3,5,0.95,0.86,0.1293,955,tiktok_synthetic,0,0,0,1,0,8.517393171418904,0,3.828957268567562,0,4
21,Wednesday,Entertainment,15000,30,5,66,1,0.21,4,0.4,0.38,0.1223,1812,tiktok_synthetic,0,1,0,1,1,9.61587214452889,1,4.044348857811555,2,2
10,Tuesday,Tech,50000,45,11,329,0,0.19,3,0.45,0.5,0.0747,9996,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.5559193136841145,1,5
13,Tuesday,Education,50000,15,7,217,0,0.36,1,0.58,0.54,0.0886,3572,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.623919313684114,1,1
19,Friday,Education,15000,60,22,317,0,0.04,0,0.96,0.47,0.1036,2319,tiktok_synthetic,0,1,0,0,0,9.61587214452889,0,4.140348857811556,4,1
10,Friday,Lifestyle,15000,30,18,72,1,0.28,4,0.38,0.52,0.1057,2191,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.082348857811556,4,3
13,Tuesday,Education,150000,45,10,257,0,0.65,5,0.77,0.84,0.1038,18887,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.219358895889135,1,1
11,Tuesday,Entertainment,500000,15,23,150,1,0.65,2,0.39,0.38,0.1122,84620,tiktok_synthetic,0,0,0,1,1,13.122365377402328,0,5.532946150960932,1,2
21,Wednesday,Entertainment,150000,30,18,102,0,0.07,4,0.67,0.58,0.1127,16648,tiktok_synthetic,0,1,0,1,1,11.918397239722838,0,5.031358895889135,2,2
9,Tuesday,Entertainment,50000,30,21,116,1,0.29,3,0.68,0.22,0.1134,8017,tiktok_synthetic,0,0,1,1,1,10.819798284210286,0,4.565919313684114,1,2
17,Sunday,Tech,15000,30,18,97,0,0.57,4,0.33,0.61,0.1132,2456,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.1483488578115555,6,5
16,Monday,Entertainment,15000,60,20,310,0,0.32,2,0.97,0.29,0.0842,2514,tiktok_synthetic,0,0,0,1,0,9.61587214452889,0,4.162348857811556,0,2
8,Wednesday,Lifestyle,5000,60,17,117,1,0.42,1,0.86,0.43,0.0974,1261,tiktok_synthetic,0,0,1,0,0,8.517393171418904,0,3.748957268567562,2,3
17,Tuesday,Lifestyle,5000,90,20,55,0,0.71,3,0.51,0.46,0.0618,390,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.7429572685675616,1,3
10,Wednesday,Sports,50000,45,16,86,1,0.01,3,0.39,0.27,0.1127,11841,tiktok_synthetic,0,0,1,1,1,10.819798284210286,0,4.461919313684115,2,4
11,Wednesday,Education,15000,90,18,226,0,0.28,5,0.54,0.49,0.0538,1658,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.1083488578115555,2,1
23,Thursday,Entertainment,15000,60,7,178,1,0.14,3,0.93,0.6,0.0998,1398,tiktok_synthetic,0,0,0,1,0,9.61587214452889,1,4.180348857811556,3,2
21,Friday,Sports,1000000,15,10,311,1,0.13,2,0.39,0.54,0.1077,167095,tiktok_synthetic,0,1,0,1,1,13.815511557963774,1,5.73820462318551,4,4
16,Wednesday,Tech,5000,30,18,138,1,0.96,3,0.54,0.42,0.1126,901,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.790957268567562,2,5
10,Saturday,Entertainment,5000,15,23,210,0,0.38,1,0.65,0.44,0.1017,1220,tiktok_synthetic,1,0,1,1,1,8.517393171418904,0,3.700957268567562,5,2
14,Sunday,Tech,5000,7,3,205,0,0.53,0,0.32,0.71,0.082,891,tiktok_synthetic,1,0,0,0,0,8.517393171418904,0,3.7189572685675616,6,5
8,Sunday,Education,50000,15,13,277,1,0.73,0,0.49,0.77,0.1155,11860,tiktok_synthetic,1,0,1,0,1,10.819798284210286,1,4.725919313684114,6,1
13,Wednesday,Business,50000,7,13,97,0,0.05,4,0.72,0.66,0.0636,3705,tiktok_synthetic,0,0,0,0,0,10.819798284210286,1,4.613919313684114,2,0
11,Saturday,Education,15000,45,4,262,1,0.24,0,0.53,0.98,0.1197,3192,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.1963488578115555,5,1
9,Sunday,Sports,15000,30,24,247,1,0.83,2,0.91,0.96,0.1601,3786,tiktok_synthetic,1,0,1,1,1,9.61587214452889,0,4.386348857811557,6,4
17,Thursday,Lifestyle,150000,15,21,82,1,0.86,0,0.96,0.28,0.1188,18807,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.187358895889135,3,3
17,Tuesday,Entertainment,150000,45,7,170,0,0.37,2,0.61,0.41,0.0866,11887,tiktok_synthetic,0,0,0,1,1,11.918397239722838,1,5.045358895889135,1,2
21,Wednesday,Sports,500000,60,5,67,0,0.37,2,0.67,0.89,0.1168,73903,tiktok_synthetic,0,1,0,1,0,13.122365377402328,1,5.634946150960932,2,4
15,Thursday,Entertainment,150000,90,10,300,0,0.76,4,0.74,0.22,0.0871,26126,tiktok_synthetic,0,0,0,1,0,11.918397239722838,1,5.1113588958891345,3,2
19,Monday,Sports,50000,30,6,349,1,0.3,0,0.77,0.67,0.1513,13185,tiktok_synthetic,0,1,0,1,1,10.819798284210286,1,4.675919313684115,0,4
18,Thursday,Education,5000,30,15,75,1,0.12,4,0.34,0.96,0.1179,1105,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.690957268567562,3,1
14,Friday,Sports,5000,15,24,35,1,0.26,3,0.34,0.74,0.1207,634,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.674957268567562,4,4
12,Friday,Lifestyle,5000,15,16,307,1,0.39,1,0.91,0.27,0.108,1030,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.7209572685675614,4,3
17,Tuesday,Lifestyle,50000,15,3,86,0,0.05,0,0.45,0.8,0.0942,9299,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.5879193136841145,1,3
10,Saturday,Lifestyle,150000,30,7,295,1,0.48,3,0.71,0.5,0.1107,17225,tiktok_synthetic,1,0,1,0,1,11.918397239722838,1,5.105358895889135,5,3
23,Tuesday,Business,15000,90,23,45,0,0.74,5,0.74,0.94,0.0973,1910,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.330348857811556,1,0
9,Sunday,Sports,5000,7,9,28,0,0.51,3,0.42,0.43,0.1077,554,tiktok_synthetic,1,0,1,1,0,8.517393171418904,1,3.6789572685675616,6,4
7,Saturday,Lifestyle,15000,15,8,287,0,0.07,4,0.83,0.58,0.1111,3768,tiktok_synthetic,1,0,1,0,1,9.61587214452889,1,4.142348857811555,5,3
8,Saturday,Sports,500000,15,17,330,0,0.44,4,0.91,0.8,0.1167,129064,tiktok_synthetic,1,0,1,1,1,13.122365377402328,0,5.6789461509609325,5,4
17,Saturday,Entertainment,50000,45,17,322,1,0.71,1,0.5,0.41,0.1505,13380,tiktok_synthetic,1,0,0,1,1,10.819798284210286,0,4.651919313684115,5,2
8,Saturday,Lifestyle,150000,30,10,276,1,0.06,1,0.91,0.35,0.1262,23799,tiktok_synthetic,1,0,1,0,1,11.918397239722838,1,5.031358895889135,5,3
9,Friday,Education,150000,30,4,291,0,0.06,1,0.36,0.2,0.0891,12602,tiktok_synthetic,0,0,1,0,1,11.918397239722838,0,4.891358895889135,4,1
11,Sunday,Entertainment,500000,15,16,28,1,0.37,1,0.86,0.59,0.1365,122641,tiktok_synthetic,1,0,0,1,1,13.122365377402328,0,5.612946150960932,6,2
17,Friday,Entertainment,150000,30,18,348,1,0.19,4,0.75,0.94,0.1259,21944,tiktok_synthetic,0,0,0,1,1,11.918397239722838,0,5.143358895889135,4,2
15,Wednesday,Entertainment,50000,15,12,149,0,0.93,2,0.71,0.43,0.1132,6941,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.741919313684115,2,2
6,Sunday,Tech,5000,30,17,76,0,0.58,4,0.46,0.23,0.0979,527,tiktok_synthetic,1,0,0,0,1,8.517393171418904,0,3.6609572685675618,6,5
22,Friday,Tech,5000,7,6,321,1,0.29,2,0.55,0.7,0.1086,1305,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.7149572685675616,4,5
21,Tuesday,Lifestyle,15000,45,14,27,1,0.7,4,0.94,0.24,0.1217,1232,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.222348857811556,1,3
14,Friday,Lifestyle,5000,30,12,270,1,0.37,5,0.63,0.61,0.0941,474,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.7289572685675614,4,3
14,Sunday,Education,1000000,45,4,121,1,0.13,4,0.72,0.51,0.1121,223959,tiktok_synthetic,1,0,0,0,1,13.815511557963774,0,5.79820462318551,6,1
14,Sunday,Tech,15000,30,6,124,1,0.24,1,0.96,0.58,0.1253,1719,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.202348857811556,6,5
17,Tuesday,Education,150000,30,22,175,1,0.64,2,0.63,0.33,0.1055,35118,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.087358895889135,1,1
14,Monday,Education,15000,7,8,76,1,0.05,3,0.57,0.27,0.0964,1582,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.024348857811556,0,1
20,Sunday,Tech,15000,30,16,264,1,0.27,5,0.93,0.8,0.1512,4310,tiktok_synthetic,1,1,0,0,1,9.61587214452889,0,4.246348857811556,6,5
7,Friday,Lifestyle,500000,30,5,79,1,0.21,3,0.94,0.4,0.0929,74347,tiktok_synthetic,0,0,1,0,1,13.122365377402328,1,5.5589461509609315,4,3
16,Tuesday,Education,15000,30,17,317,1,0.2,5,0.55,0.84,0.1073,2109,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.1643488578115555,1,1
16,Saturday,Business,15000,45,3,212,0,0.68,3,0.71,0.81,0.1166,3588,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.286348857811556,5,0
13,Sunday,Entertainment,5000,60,21,136,1,0.83,1,0.97,0.36,0.133,907,tiktok_synthetic,1,0,0,1,0,8.517393171418904,0,3.8389572685675617,6,2
11,Thursday,Entertainment,50000,45,3,330,1,0.72,3,0.34,0.93,0.1323,9881,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.725919313684114,3,2
12,Saturday,Business,15000,15,15,89,1,0.65,4,0.33,0.33,0.1111,1873,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.1083488578115555,5,0
8,Wednesday,Sports,50000,30,10,185,0,0.92,1,0.66,0.84,0.1216,6929,tiktok_synthetic,0,0,1,1,1,10.819798284210286,1,4.811919313684115,2,4
13,Sunday,Education,50000,7,20,122,1,0.06,3,0.5,0.54,0.118,11136,tiktok_synthetic,1,0,0,0,0,10.819798284210286,0,4.547919313684114,6,1
23,Tuesday,Sports,50000,45,24,120,1,0.17,1,0.71,0.35,0.1167,4085,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.573919313684115,1,4
22,Saturday,Entertainment,50000,30,5,318,1,0.41,4,0.81,0.95,0.123,8096,tiktok_synthetic,1,0,0,1,1,10.819798284210286,1,4.761919313684115,5,2
16,Friday,Entertainment,15000,15,20,146,1,0.37,1,0.35,0.97,0.1288,2729,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.184348857811556,4,2
7,Friday,Entertainment,15000,60,22,142,1,0.42,3,0.92,0.61,0.1163,3042,tiktok_synthetic,0,0,1,1,0,9.61587214452889,0,4.236348857811556,4,2
12,Sunday,Entertainment,150000,30,11,337,0,0.21,1,0.49,0.58,0.126,21590,tiktok_synthetic,1,0,0,1,1,11.918397239722838,1,5.023358895889134,6,2
23,Monday,Lifestyle,15000,30,8,198,1,0.15,5,0.57,0.92,0.0942,2580,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.174348857811555,0,3
13,Thursday,Tech,15000,7,22,286,1,0.51,0,0.54,0.68,0.0815,1430,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.192348857811556,3,5
19,Sunday,Business,15000,30,4,234,0,0.93,3,0.89,0.41,0.1188,2964,tiktok_synthetic,1,1,0,0,1,9.61587214452889,0,4.292348857811556,6,0
12,Tuesday,Lifestyle,150000,90,6,112,0,0.39,4,0.42,0.54,0.0699,21534,tiktok_synthetic,0,0,0,0,0,11.918397239722838,1,5.037358895889135,1,3
9,Saturday,Lifestyle,15000,30,20,116,0,0.04,2,0.32,0.87,0.077,1083,tiktok_synthetic,1,0,1,0,1,9.61587214452889,0,4.092348857811556,5,3
22,Thursday,Lifestyle,15000,90,9,72,1,0.71,1,0.98,0.89,0.1234,2768,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.362348857811556,3,3
10,Monday,Lifestyle,50000,15,13,254,1,0.29,5,0.99,0.95,0.0947,9563,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.773919313684115,0,3
17,Sunday,Lifestyle,50000,30,7,182,1,0.25,1,0.48,0.43,0.1271,11909,tiktok_synthetic,1,0,0,0,1,10.819798284210286,1,4.559919313684115,6,3
14,Wednesday,Entertainment,5000,45,10,342,1,0.32,3,0.31,0.74,0.1196,1009,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.680957268567562,2,2
18,Thursday,Entertainment,15000,30,13,340,0,0.72,5,0.75,0.25,0.1266,2066,tiktok_synthetic,0,1,0,1,1,9.61587214452889,1,4.190348857811556,3,2
23,Monday,Entertainment,50000,7,22,219,1,0.82,3,0.75,0.78,0.1387,14468,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.7979193136841145,0,2
14,Sunday,Entertainment,1000000,30,22,200,0,0.59,0,0.96,0.65,0.1031,182977,tiktok_synthetic,1,0,0,1,1,13.815511557963774,0,5.966204623185511,6,2
9,Sunday,Tech,50000,30,17,167,0,0.32,4,0.51,0.4,0.0886,3596,tiktok_synthetic,1,0,1,0,1,10.819798284210286,0,4.573919313684115,6,5
13,Tuesday,Entertainment,15000,45,5,328,1,0.31,5,0.43,0.72,0.11,3410,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.138348857811556,1,2
6,Sunday,Education,5000,45,9,234,0,0.12,5,0.73,0.31,0.1081,951,tiktok_synthetic,1,0,0,0,1,8.517393171418904,1,3.6389572685675615,6,1
22,Wednesday,Business,150000,45,10,181,1,0.93,1,0.69,0.47,0.1381,23231,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.185358895889135,2,0
14,Sunday,Business,150000,45,13,332,1,0.64,1,0.8,0.52,0.1179,10849,tiktok_synthetic,1,0,0,0,1,11.918397239722838,1,5.159358895889135,6,0
18,Friday,Business,5000,15,12,45,1,0.03,2,0.92,0.82,0.1295,1168,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.760957268567562,4,0
7,Monday,Sports,5000,30,22,143,0,0.66,5,0.69,0.45,0.1034,909,tiktok_synthetic,0,0,1,1,1,8.517393171418904,0,3.7669572685675616,0,4
18,Friday,Lifestyle,50000,45,11,46,1,0.45,1,0.41,0.24,0.1369,6498,tiktok_synthetic,0,1,0,0,1,10.819798284210286,1,4.5479193136841145,4,3
14,Sunday,Entertainment,15000,90,17,102,1,0.97,1,0.72,0.34,0.158,3635,tiktok_synthetic,1,0,0,1,0,9.61587214452889,0,4.252348857811556,6,2
11,Wednesday,Education,15000,7,22,84,1,0.82,0,0.56,0.69,0.0974,2309,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.260348857811556,2,1
6,Monday,Education,5000,30,24,253,1,0.17,2,0.62,0.21,0.113,447,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.6069572685675615,0,1
10,Monday,Education,15000,15,7,192,1,0.72,1,0.97,0.83,0.1119,2339,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.350348857811556,0,1
8,Sunday,Lifestyle,15000,15,17,214,1,0.49,1,0.69,0.92,0.1309,1545,tiktok_synthetic,1,0,1,0,1,9.61587214452889,0,4.266348857811556,6,3
9,Wednesday,Tech,50000,30,6,196,1,0.19,4,0.4,0.6,0.1001,8524,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.565919313684115,2,5
6,Tuesday,Entertainment,15000,30,7,175,1,0.7,5,0.61,0.77,0.1373,2778,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.262348857811556,1,2
19,Monday,Entertainment,15000,7,17,124,1,0.55,1,0.46,0.57,0.1295,1926,tiktok_synthetic,0,1,0,1,0,9.61587214452889,0,4.162348857811556,0,2
14,Wednesday,Tech,15000,45,19,216,1,0.03,0,0.39,0.45,0.1001,3226,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.020348857811555,2,5
9,Thursday,Sports,15000,60,10,254,1,0.65,1,0.8,0.33,0.1264,2466,tiktok_synthetic,0,0,1,1,0,9.61587214452889,1,4.202348857811556,3,4
23,Friday,Business,5000,90,21,342,0,0.63,5,0.74,0.61,0.0593,591,tiktok_synthetic,0,0,0,0,0,8.517393171418904,0,3.8029572685675617,4,0
19,Monday,Entertainment,15000,15,11,170,1,0.14,1,0.65,0.94,0.1309,3969,tiktok_synthetic,0,1,0,1,1,9.61587214452889,1,4.192348857811556,0,2
9,Thursday,Education,50000,30,12,22,0,0.35,3,0.6,0.91,0.0838,4509,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.6999193136841155,3,1
15,Monday,Lifestyle,5000,30,7,303,1,0.59,1,0.53,0.94,0.0948,455,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.8189572685675617,0,3
